danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4
0.521,0.56,1,-5.049,1,0.0287,0.0853,0,0.119,0.385,125.924,audio_features,67Km5maRidTM6Ax6ztFHAW,spotify:track:67Km5maRidTM6Ax6ztFHAW,https://api.spotify.com/v1/tracks/67Km5maRidTM6Ax6ztFHAW,https://api.spotify.com/v1/audio-analysis/67Km5maRidTM6Ax6ztFHAW,320052,4
0.594,0.961,6,-5.443,0,0.338,0.0463,0,0.853,0.531,113.126,audio_features,2hQCzcb3qyZirWzOD5Yzoj,spotify:track:2hQCzcb3qyZirWzOD5Yzoj,https://api.spotify.com/v1/tracks/2hQCzcb3qyZirWzOD5Yzoj,https://api.spotify.com/v1/audio-analysis/2hQCzcb3qyZirWzOD5Yzoj,209987,4
0.456,0.752,11,-7.366,0,0.0462,0.0404,1.11e-05,0.201,0.302,150.027,audio_features,3yYHAwO4K7AYGyPCsObCtl,spotify:track:3yYHAwO4K7AYGyPCsObCtl,https://api.spotify.com/v1/tracks/3yYHAwO4K7AYGyPCsObCtl,https://api.spotify.com/v1/audio-analysis/3yYHAwO4K7AYGyPCsObCtl,258159,4
0.508,0.351,10,-14.951,1,0.0297,0.838,0.791,0.122,0.269,75.056,audio_features,7d7uefLUTOhy9nEfWoBd1G,spotify:track:7d7uefLUTOhy9nEfWoBd1G,https://api.spotify.com/v1/tracks/7d7uefLUTOhy9nEfWoBd1G,https://api.spotify.com/v1/audio-analysis/7d7uefLUTOhy9nEfWoBd1G,218347,4
0.767,0.419,11,-9.777,1,0.0482,0.976,0,0.185,0.793,115.804,audio_features,7t4pJzeFwSrjRxEJYIduuU,spotify:track:7t4pJzeFwSrjRxEJYIduuU,https://api.spotify.com/v1/tracks/7t4pJzeFwSrjRxEJYIduuU,https://api.spotify.com/v1/audio-analysis/7t4pJzeFwSrjRxEJYIduuU,96320,4
0.544,0.245,5,-6.735,1,0.033,0.977,0,0.134,0.506,109.71,audio_features,1Ig8x6F0kDijF11AwZnaUt,spotify:track:1Ig8x6F0kDijF11AwZnaUt,https://api.spotify.com/v1/tracks/1Ig8x6F0kDijF11AwZnaUt,https://api.spotify.com/v1/audio-analysis/1Ig8x6F0kDijF11AwZnaUt,118680,4
0.532,0.132,10,-9.258,1,0.0363,0.981,0,0.137,0.235,109.075,audio_features,2xbojj74Hl5yfgqTccrP93,spotify:track:2xbojj74Hl5yfgqTccrP93,https://api.spotify.com/v1/tracks/2xbojj74Hl5yfgqTccrP93,https://api.spotify.com/v1/audio-analysis/2xbojj74Hl5yfgqTccrP93,177240,4
0.565,0.618,1,-8.208,0,0.0345,0.797,0.000913,0.825,0.243,80.003,audio_features,5eWng9PCXaJuxBc8oq3bPX,spotify:track:5eWng9PCXaJuxBc8oq3bPX,https://api.spotify.com/v1/tracks/5eWng9PCXaJuxBc8oq3bPX,https://api.spotify.com/v1/audio-analysis/5eWng9PCXaJuxBc8oq3bPX,210000,4
0.565,0.711,9,-7.384,0,0.0642,0.0544,1.75e-06,0.0837,0.453,87.987,audio_features,1cXRnIZuCVSZsdjUlptFiT,spotify:track:1cXRnIZuCVSZsdjUlptFiT,https://api.spotify.com/v1/tracks/1cXRnIZuCVSZsdjUlptFiT,https://api.spotify.com/v1/audio-analysis/1cXRnIZuCVSZsdjUlptFiT,234208,4
0.811,0.318,0,-7.813,1,0.0531,0.123,0.00117,0.0841,0.476,114.973,audio_features,3PGXJJteV8aPNPNiNBAtor,spotify:track:3PGXJJteV8aPNPNiNBAtor,https://api.spotify.com/v1/tracks/3PGXJJteV8aPNPNiNBAtor,https://api.spotify.com/v1/audio-analysis/3PGXJJteV8aPNPNiNBAtor,308547,4
0.636,0.817,10,-9.44,0,0.0677,0.0565,0,0.0659,0.904,80.403,audio_features,1ziQ7lMpFlhyQ3TbkllmE2,spotify:track:1ziQ7lMpFlhyQ3TbkllmE2,https://api.spotify.com/v1/tracks/1ziQ7lMpFlhyQ3TbkllmE2,https://api.spotify.com/v1/audio-analysis/1ziQ7lMpFlhyQ3TbkllmE2,255440,4
0.507,0.429,8,-13.471,0,0.0355,0.31,0,0.0622,0.5,168.128,audio_features,538PuqWeXUANFsDtvF8vcu,spotify:track:538PuqWeXUANFsDtvF8vcu,https://api.spotify.com/v1/tracks/538PuqWeXUANFsDtvF8vcu,https://api.spotify.com/v1/audio-analysis/538PuqWeXUANFsDtvF8vcu,250907,3
0.682,0.867,5,-5.76,0,0.314,0.486,0,0.132,0.884,92.827,audio_features,22dUvTlEuhArUQoRoeMzTI,spotify:track:22dUvTlEuhArUQoRoeMzTI,https://api.spotify.com/v1/tracks/22dUvTlEuhArUQoRoeMzTI,https://api.spotify.com/v1/audio-analysis/22dUvTlEuhArUQoRoeMzTI,307049,4
0.604,0.265,9,-12.809,0,0.0275,0.905,3.8e-06,0.364,0.181,79.991,audio_features,1BNNWMD0LQsfXzNqcxt9PS,spotify:track:1BNNWMD0LQsfXzNqcxt9PS,https://api.spotify.com/v1/tracks/1BNNWMD0LQsfXzNqcxt9PS,https://api.spotify.com/v1/audio-analysis/1BNNWMD0LQsfXzNqcxt9PS,268627,4
0.34,0.248,6,-8.021,1,0.0386,0.696,0,0.132,0.3,86.598,audio_features,7EbAQ2SV7VlACXCrlGkOtK,spotify:track:7EbAQ2SV7VlACXCrlGkOtK,https://api.spotify.com/v1/tracks/7EbAQ2SV7VlACXCrlGkOtK,https://api.spotify.com/v1/audio-analysis/7EbAQ2SV7VlACXCrlGkOtK,245320,5
0.543,0.952,6,-3.122,0,0.0692,0.0236,0,0.0732,0.658,155.999,audio_features,30hoPcypN51Y11q6lnI6mB,spotify:track:30hoPcypN51Y11q6lnI6mB,https://api.spotify.com/v1/tracks/30hoPcypN51Y11q6lnI6mB,https://api.spotify.com/v1/audio-analysis/30hoPcypN51Y11q6lnI6mB,209973,4
0.662,0.152,9,-17.631,0,0.0391,0.97,0.00186,0.0796,0.246,117.85,audio_features,3ttJEbN8ASpa7SNmVwhtaD,spotify:track:3ttJEbN8ASpa7SNmVwhtaD,https://api.spotify.com/v1/tracks/3ttJEbN8ASpa7SNmVwhtaD,https://api.spotify.com/v1/audio-analysis/3ttJEbN8ASpa7SNmVwhtaD,206747,4
0.939,0.692,0,-8.802,1,0.285,0.00451,0.804,0.111,0.416,126.06,audio_features,7aATFcH1ZVz8bMdosllVSv,spotify:track:7aATFcH1ZVz8bMdosllVSv,https://api.spotify.com/v1/tracks/7aATFcH1ZVz8bMdosllVSv,https://api.spotify.com/v1/audio-analysis/7aATFcH1ZVz8bMdosllVSv,308667,4
0.3,0.337,4,-15.022,0,0.0335,0.545,0.695,0.345,0.0517,144.668,audio_features,0Xt3Zjaj9sTCGMO2B2Sd6F,spotify:track:0Xt3Zjaj9sTCGMO2B2Sd6F,https://api.spotify.com/v1/tracks/0Xt3Zjaj9sTCGMO2B2Sd6F,https://api.spotify.com/v1/audio-analysis/0Xt3Zjaj9sTCGMO2B2Sd6F,381427,3
0.417,0.376,6,-10.552,0,0.0298,0.327,0.000262,0.396,0.332,52.224,audio_features,2kn6Fgd6s82F0z1f1URZwg,spotify:track:2kn6Fgd6s82F0z1f1URZwg,https://api.spotify.com/v1/tracks/2kn6Fgd6s82F0z1f1URZwg,https://api.spotify.com/v1/audio-analysis/2kn6Fgd6s82F0z1f1URZwg,172825,4
0.685,0.462,0,-9.199,0,0.0386,0.396,0.000103,0.266,0.281,128.048,audio_features,6bWaDugud8SvOqy0ZXMpWH,spotify:track:6bWaDugud8SvOqy0ZXMpWH,https://api.spotify.com/v1/tracks/6bWaDugud8SvOqy0ZXMpWH,https://api.spotify.com/v1/audio-analysis/6bWaDugud8SvOqy0ZXMpWH,191114,4
0.531,0.116,6,-11.157,1,0.0548,0.934,0,0.0981,0.176,117.469,audio_features,3DrY78fwQBAuqlntINQRB4,spotify:track:3DrY78fwQBAuqlntINQRB4,https://api.spotify.com/v1/tracks/3DrY78fwQBAuqlntINQRB4,https://api.spotify.com/v1/audio-analysis/3DrY78fwQBAuqlntINQRB4,154859,3
0.599,0.866,9,-6.269,0,0.0294,0.000543,0,0.438,0.633,126.016,audio_features,3LYIftwnKug4lMs6ddRaCM,spotify:track:3LYIftwnKug4lMs6ddRaCM,https://api.spotify.com/v1/tracks/3LYIftwnKug4lMs6ddRaCM,https://api.spotify.com/v1/audio-analysis/3LYIftwnKug4lMs6ddRaCM,241947,4
0.695,0.776,5,-4.875,1,0.0546,0.584,7.14e-06,0.244,0.452,151.971,audio_features,49QLsKe0brkbWHK7GKTGHf,spotify:track:49QLsKe0brkbWHK7GKTGHf,https://api.spotify.com/v1/tracks/49QLsKe0brkbWHK7GKTGHf,https://api.spotify.com/v1/audio-analysis/49QLsKe0brkbWHK7GKTGHf,243267,4
0.583,0.282,7,-21.158,1,0.0401,0.994,0.922,0.108,0.466,109.004,audio_features,7yehVUMr5CjCzFoQYDg7Tb,spotify:track:7yehVUMr5CjCzFoQYDg7Tb,https://api.spotify.com/v1/tracks/7yehVUMr5CjCzFoQYDg7Tb,https://api.spotify.com/v1/audio-analysis/7yehVUMr5CjCzFoQYDg7Tb,227390,4
0.649,0.408,8,-10.159,0,0.0289,0.162,6.55e-05,0.082,0.542,104.999,audio_features,4Lxo85WV35D46plJvewWj0,spotify:track:4Lxo85WV35D46plJvewWj0,https://api.spotify.com/v1/tracks/4Lxo85WV35D46plJvewWj0,https://api.spotify.com/v1/audio-analysis/4Lxo85WV35D46plJvewWj0,298587,4
0.224,0.339,2,-9.893,1,0.0389,0.642,1.31e-06,0.0945,0.121,75.225,audio_features,7dQzglBbyZCMIaMb1hZUZY,spotify:track:7dQzglBbyZCMIaMb1hZUZY,https://api.spotify.com/v1/tracks/7dQzglBbyZCMIaMb1hZUZY,https://api.spotify.com/v1/audio-analysis/7dQzglBbyZCMIaMb1hZUZY,310508,3
0.439,0.0919,9,-20.879,1,0.0429,0.957,0.0528,0.254,0.0982,93.738,audio_features,2zQiFZNfZB5wzPeZWwsX3L,spotify:track:2zQiFZNfZB5wzPeZWwsX3L,https://api.spotify.com/v1/tracks/2zQiFZNfZB5wzPeZWwsX3L,https://api.spotify.com/v1/audio-analysis/2zQiFZNfZB5wzPeZWwsX3L,316720,3
0.447,0.0239,6,-21.273,0,0.0535,0.982,0,0.133,0.546,73.312,audio_features,3sekHA9kXJXOaPJZW6kdre,spotify:track:3sekHA9kXJXOaPJZW6kdre,https://api.spotify.com/v1/tracks/3sekHA9kXJXOaPJZW6kdre,https://api.spotify.com/v1/audio-analysis/3sekHA9kXJXOaPJZW6kdre,93107,5
0.433,0.323,7,-14.13,1,0.0578,0.666,0.000559,0.122,0.144,98.663,audio_features,1Kabn1RXbfUGJUFTYzzBiK,spotify:track:1Kabn1RXbfUGJUFTYzzBiK,https://api.spotify.com/v1/tracks/1Kabn1RXbfUGJUFTYzzBiK,https://api.spotify.com/v1/audio-analysis/1Kabn1RXbfUGJUFTYzzBiK,281381,3
0.385,0.51,11,-14.075,0,0.067,0.659,0.0334,0.0645,0.327,177.229,audio_features,0yvRZg9pCRRcqFMamTSZ5g,spotify:track:0yvRZg9pCRRcqFMamTSZ5g,https://api.spotify.com/v1/tracks/0yvRZg9pCRRcqFMamTSZ5g,https://api.spotify.com/v1/audio-analysis/0yvRZg9pCRRcqFMamTSZ5g,357533,4
0.613,0.27,10,-17.417,0,0.0478,0.77,0.0691,0.105,0.161,84.896,audio_features,3vvHTtKQEiQ5tkvP7eKgZl,spotify:track:3vvHTtKQEiQ5tkvP7eKgZl,https://api.spotify.com/v1/tracks/3vvHTtKQEiQ5tkvP7eKgZl,https://api.spotify.com/v1/audio-analysis/3vvHTtKQEiQ5tkvP7eKgZl,248567,4
0.834,0.51,10,-12.437,1,0.0408,0.616,0.0288,0.0907,0.779,104.007,audio_features,5ZMxnsWHCkqE7GsedTA536,spotify:track:5ZMxnsWHCkqE7GsedTA536,https://api.spotify.com/v1/tracks/5ZMxnsWHCkqE7GsedTA536,https://api.spotify.com/v1/audio-analysis/5ZMxnsWHCkqE7GsedTA536,197321,4
0.635,0.502,1,-10.604,1,0.921,0.344,0,0.2,0.753,148.627,audio_features,0CJfLAjvpMZLpzhkBdYF4h,spotify:track:0CJfLAjvpMZLpzhkBdYF4h,https://api.spotify.com/v1/tracks/0CJfLAjvpMZLpzhkBdYF4h,https://api.spotify.com/v1/audio-analysis/0CJfLAjvpMZLpzhkBdYF4h,130333,4
0.706,0.206,5,-22.008,1,0.043,0.804,0.00939,0.0963,0.62,108.817,audio_features,2zyB2N2T1qLKqKwl6WKeZp,spotify:track:2zyB2N2T1qLKqKwl6WKeZp,https://api.spotify.com/v1/tracks/2zyB2N2T1qLKqKwl6WKeZp,https://api.spotify.com/v1/audio-analysis/2zyB2N2T1qLKqKwl6WKeZp,177800,4
0.771,0.805,1,0.49,1,0.0956,0.292,0,0.149,0.768,81.037,audio_features,0R8zDxhP2LaqQTeByPDWiS,spotify:track:0R8zDxhP2LaqQTeByPDWiS,https://api.spotify.com/v1/tracks/0R8zDxhP2LaqQTeByPDWiS,https://api.spotify.com/v1/audio-analysis/0R8zDxhP2LaqQTeByPDWiS,325347,4
0.516,0.874,9,-2.571,1,0.186,0.0864,0,0.173,0.391,169.561,audio_features,3XJWghcE1JkQIqq22QY5cl,spotify:track:3XJWghcE1JkQIqq22QY5cl,https://api.spotify.com/v1/tracks/3XJWghcE1JkQIqq22QY5cl,https://api.spotify.com/v1/audio-analysis/3XJWghcE1JkQIqq22QY5cl,297520,3
0.919,0.657,7,-2.823,1,0.0907,0.00293,0,0.356,0.659,112.23,audio_features,5pBvNeOAJ54zgd5lEOmM3b,spotify:track:5pBvNeOAJ54zgd5lEOmM3b,https://api.spotify.com/v1/tracks/5pBvNeOAJ54zgd5lEOmM3b,https://api.spotify.com/v1/audio-analysis/5pBvNeOAJ54zgd5lEOmM3b,291213,4
0.712,0.838,7,-2.679,1,0.313,0.403,0,0.809,0.607,148.138,audio_features,6sDQ4uiWw9OdVrCXFLSlZt,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,https://api.spotify.com/v1/tracks/6sDQ4uiWw9OdVrCXFLSlZt,https://api.spotify.com/v1/audio-analysis/6sDQ4uiWw9OdVrCXFLSlZt,363521,4
0.715,0.874,2,-4.052,1,0.344,0.0232,0,0.246,0.678,95.213,audio_features,06aw4JI5nYa8XBeBKVrltZ,spotify:track:06aw4JI5nYa8XBeBKVrltZ,https://api.spotify.com/v1/tracks/06aw4JI5nYa8XBeBKVrltZ,https://api.spotify.com/v1/audio-analysis/06aw4JI5nYa8XBeBKVrltZ,238746,4
0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,7wqSzGeodspE3V6RBD5W8L,spotify:track:7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,229526,4
0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,3ehrxAhYms24KLPG8FZe0W,spotify:track:3ehrxAhYms24KLPG8FZe0W,https://api.spotify.com/v1/tracks/3ehrxAhYms24KLPG8FZe0W,https://api.spotify.com/v1/audio-analysis/3ehrxAhYms24KLPG8FZe0W,250627,4
0.204,0.265,9,-9.153,1,0.0323,0.869,0,0.134,0.107,71.157,audio_features,1C0vXECyJHUeqOo2Etvrr2,spotify:track:1C0vXECyJHUeqOo2Etvrr2,https://api.spotify.com/v1/tracks/1C0vXECyJHUeqOo2Etvrr2,https://api.spotify.com/v1/audio-analysis/1C0vXECyJHUeqOo2Etvrr2,262533,4
0.597,0.915,10,-3.298,0,0.152,0.235,0.0865,0.106,0.555,100.444,audio_features,51LcPhaclbiR8EAyC76M2L,spotify:track:51LcPhaclbiR8EAyC76M2L,https://api.spotify.com/v1/tracks/51LcPhaclbiR8EAyC76M2L,https://api.spotify.com/v1/audio-analysis/51LcPhaclbiR8EAyC76M2L,232530,4
0.475,0.149,4,-11.429,1,0.0395,0.844,0,0.14,0.318,95.423,audio_features,0VxocBntP1XTZRsR9ZURPS,spotify:track:0VxocBntP1XTZRsR9ZURPS,https://api.spotify.com/v1/tracks/0VxocBntP1XTZRsR9ZURPS,https://api.spotify.com/v1/audio-analysis/0VxocBntP1XTZRsR9ZURPS,105500,4
0.28,0.337,5,-12.089,1,0.034,0.756,0.000299,0.116,0.151,108.081,audio_features,0SugbmpLFwAPK0bHcv6I6D,spotify:track:0SugbmpLFwAPK0bHcv6I6D,https://api.spotify.com/v1/tracks/0SugbmpLFwAPK0bHcv6I6D,https://api.spotify.com/v1/audio-analysis/0SugbmpLFwAPK0bHcv6I6D,140133,3
0.565,0.118,0,-9.772,1,0.0607,0.859,0.016,0.12,0.352,70.688,audio_features,0Yj7WP1MbAqQVQA5Na4I7E,spotify:track:0Yj7WP1MbAqQVQA5Na4I7E,https://api.spotify.com/v1/tracks/0Yj7WP1MbAqQVQA5Na4I7E,https://api.spotify.com/v1/audio-analysis/0Yj7WP1MbAqQVQA5Na4I7E,205293,4
0.518,0.492,11,-11.085,0,0.0345,0.266,0.00432,0.119,0.0952,131.979,audio_features,35WhawODuOs0kaHxwmPA9D,spotify:track:35WhawODuOs0kaHxwmPA9D,https://api.spotify.com/v1/tracks/35WhawODuOs0kaHxwmPA9D,https://api.spotify.com/v1/audio-analysis/35WhawODuOs0kaHxwmPA9D,257573,4
0.335,0.266,6,-9.571,0,0.0328,0.824,1.49e-06,0.0856,0.18,122.474,audio_features,7rdfTfToAFfdtShDwV3KCR,spotify:track:7rdfTfToAFfdtShDwV3KCR,https://api.spotify.com/v1/tracks/7rdfTfToAFfdtShDwV3KCR,https://api.spotify.com/v1/audio-analysis/7rdfTfToAFfdtShDwV3KCR,281947,4
0.305,0.362,5,-9.207,1,0.0317,0.777,0,0.241,0.452,152.258,audio_features,1KHIj4Cuv78co26NrkR7KW,spotify:track:1KHIj4Cuv78co26NrkR7KW,https://api.spotify.com/v1/tracks/1KHIj4Cuv78co26NrkR7KW,https://api.spotify.com/v1/audio-analysis/1KHIj4Cuv78co26NrkR7KW,214922,3
0.332,0.213,5,-8.5,0,0.0358,0.852,0,0.0988,0.202,135.03,audio_features,5ATGdoRXIVlorBHewOGURg,spotify:track:5ATGdoRXIVlorBHewOGURg,https://api.spotify.com/v1/tracks/5ATGdoRXIVlorBHewOGURg,https://api.spotify.com/v1/audio-analysis/5ATGdoRXIVlorBHewOGURg,264590,1
0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,0fBSs3fRoh1yJcne77fdu9,spotify:track:0fBSs3fRoh1yJcne77fdu9,https://api.spotify.com/v1/tracks/0fBSs3fRoh1yJcne77fdu9,https://api.spotify.com/v1/audio-analysis/0fBSs3fRoh1yJcne77fdu9,281960,5
0.319,0.426,11,-8.929,0,0.0382,0.245,8.23e-06,0.108,0.159,114.553,audio_features,5UzTtUZper0CphnqZYvsIu,spotify:track:5UzTtUZper0CphnqZYvsIu,https://api.spotify.com/v1/tracks/5UzTtUZper0CphnqZYvsIu,https://api.spotify.com/v1/audio-analysis/5UzTtUZper0CphnqZYvsIu,236053,4
0.558,0.177,0,-16.368,1,0.028,0.919,0.000211,0.113,0.455,85.887,audio_features,0oYo06FRCBtrE3kWrDcsDF,spotify:track:0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/tracks/0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/audio-analysis/0oYo06FRCBtrE3kWrDcsDF,234533,4
0.298,0.795,2,-4.146,0,0.0371,0.00583,0,0.117,0.0892,178.95,audio_features,7KRnJW2x33Mb84NavoKmbh,spotify:track:7KRnJW2x33Mb84NavoKmbh,https://api.spotify.com/v1/tracks/7KRnJW2x33Mb84NavoKmbh,https://api.spotify.com/v1/audio-analysis/7KRnJW2x33Mb84NavoKmbh,237920,4
0.335,0.194,2,-12.157,0,0.0333,0.575,0.9,0.0948,0.16,137.675,audio_features,3RxE3PASwabEJSolUs1hh0,spotify:track:3RxE3PASwabEJSolUs1hh0,https://api.spotify.com/v1/tracks/3RxE3PASwabEJSolUs1hh0,https://api.spotify.com/v1/audio-analysis/3RxE3PASwabEJSolUs1hh0,285533,3
0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,audio_features,4jNQkWhuzqrbqQuqanFFJ6,spotify:track:4jNQkWhuzqrbqQuqanFFJ6,https://api.spotify.com/v1/tracks/4jNQkWhuzqrbqQuqanFFJ6,https://api.spotify.com/v1/audio-analysis/4jNQkWhuzqrbqQuqanFFJ6,165160,4
0.676,0.906,10,-6.891,1,0.0695,0.00789,0,0.343,0.659,130.05,audio_features,0zLhtDb5qftpfQRknw5XIl,spotify:track:0zLhtDb5qftpfQRknw5XIl,https://api.spotify.com/v1/tracks/0zLhtDb5qftpfQRknw5XIl,https://api.spotify.com/v1/audio-analysis/0zLhtDb5qftpfQRknw5XIl,213055,4
0.418,0.386,7,-15.099,1,0.0572,0.641,0,0.0902,0.253,139.923,audio_features,1L5FITTucEaG9W7Pg4m7QV,spotify:track:1L5FITTucEaG9W7Pg4m7QV,https://api.spotify.com/v1/tracks/1L5FITTucEaG9W7Pg4m7QV,https://api.spotify.com/v1/audio-analysis/1L5FITTucEaG9W7Pg4m7QV,275331,4
0.413,0.427,8,-12.972,1,0.0649,0.694,0.0961,0.154,0.231,101.426,audio_features,6fFeFAAKh3aTEKHozW9LyQ,spotify:track:6fFeFAAKh3aTEKHozW9LyQ,https://api.spotify.com/v1/tracks/6fFeFAAKh3aTEKHozW9LyQ,https://api.spotify.com/v1/audio-analysis/6fFeFAAKh3aTEKHozW9LyQ,249960,3
0.424,0.666,7,-6.683,0,0.0473,0.396,0.000169,0.12,0.275,160.079,audio_features,0ikRchpmFlaqlzLRgu9qWk,spotify:track:0ikRchpmFlaqlzLRgu9qWk,https://api.spotify.com/v1/tracks/0ikRchpmFlaqlzLRgu9qWk,https://api.spotify.com/v1/audio-analysis/0ikRchpmFlaqlzLRgu9qWk,279475,4
0.594,0.608,4,-7.264,0,0.0321,0.0258,0.731,0.139,0.152,139.974,audio_features,48HelMaBXoGa2UxE6nDlqX,spotify:track:48HelMaBXoGa2UxE6nDlqX,https://api.spotify.com/v1/tracks/48HelMaBXoGa2UxE6nDlqX,https://api.spotify.com/v1/audio-analysis/48HelMaBXoGa2UxE6nDlqX,521013,4
0.358,0.15,2,-11.945,0,0.0321,0.904,1.52e-05,0.19,0.308,139.469,audio_features,6fk6UfnOajz8zVxX22AnC2,spotify:track:6fk6UfnOajz8zVxX22AnC2,https://api.spotify.com/v1/tracks/6fk6UfnOajz8zVxX22AnC2,https://api.spotify.com/v1/audio-analysis/6fk6UfnOajz8zVxX22AnC2,220773,3
0.648,0.177,9,-13.474,0,0.0311,0.985,0.000353,0.134,0.236,99.101,audio_features,1UmFRZU3taMGZApPhK32mc,spotify:track:1UmFRZU3taMGZApPhK32mc,https://api.spotify.com/v1/tracks/1UmFRZU3taMGZApPhK32mc,https://api.spotify.com/v1/audio-analysis/1UmFRZU3taMGZApPhK32mc,228547,3
0.579,0.584,5,-7.151,0,0.0438,0.0856,0,0.0958,0.393,80.001,audio_features,5l8oNQsDDPNFUIV5M4lzRJ,spotify:track:5l8oNQsDDPNFUIV5M4lzRJ,https://api.spotify.com/v1/tracks/5l8oNQsDDPNFUIV5M4lzRJ,https://api.spotify.com/v1/audio-analysis/5l8oNQsDDPNFUIV5M4lzRJ,180400,4
0.531,0.582,7,-6.363,0,0.0259,0.399,6.01e-05,0.0541,0.357,80.046,audio_features,1AtnxUR7yOlRsfjzF2kpuv,spotify:track:1AtnxUR7yOlRsfjzF2kpuv,https://api.spotify.com/v1/tracks/1AtnxUR7yOlRsfjzF2kpuv,https://api.spotify.com/v1/audio-analysis/1AtnxUR7yOlRsfjzF2kpuv,212114,1
0.494,0.677,6,-10.233,1,0.0452,0.184,0.0258,0.0926,0.316,101.539,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4
0.382,0.376,9,-10.031,0,0.0364,0.257,0,0.0748,0.251,149.885,audio_features,4ZxjIF9ZczzRYhF6cxcjnr,spotify:track:4ZxjIF9ZczzRYhF6cxcjnr,https://api.spotify.com/v1/tracks/4ZxjIF9ZczzRYhF6cxcjnr,https://api.spotify.com/v1/audio-analysis/4ZxjIF9ZczzRYhF6cxcjnr,256235,3
0.508,0.584,11,-8.256,0,0.0281,0.545,2.36e-05,0.309,0.211,109.924,audio_features,2THqogMsPdA8QofZi4uoI3,spotify:track:2THqogMsPdA8QofZi4uoI3,https://api.spotify.com/v1/tracks/2THqogMsPdA8QofZi4uoI3,https://api.spotify.com/v1/audio-analysis/2THqogMsPdA8QofZi4uoI3,190640,4
0.57,0.467,4,-10.613,0,0.0299,0.641,3.27e-05,0.1,0.357,75.706,audio_features,4FkF0LNXcLXLmMAmycmTg5,spotify:track:4FkF0LNXcLXLmMAmycmTg5,https://api.spotify.com/v1/tracks/4FkF0LNXcLXLmMAmycmTg5,https://api.spotify.com/v1/audio-analysis/4FkF0LNXcLXLmMAmycmTg5,242760,4
0.273,0.585,9,-6.762,1,0.0508,0.217,0.000178,0.139,0.357,204.12,audio_features,0l5PzF6PwMe4zPJs2MxlZO,spotify:track:0l5PzF6PwMe4zPJs2MxlZO,https://api.spotify.com/v1/tracks/0l5PzF6PwMe4zPJs2MxlZO,https://api.spotify.com/v1/audio-analysis/0l5PzF6PwMe4zPJs2MxlZO,248000,4
0.599,0.759,11,-6.879,0,0.0285,0.00669,0.000396,0.16,0.36,124.955,audio_features,3xHM0KckpQ6duQ2NNcY4LM,spotify:track:3xHM0KckpQ6duQ2NNcY4LM,https://api.spotify.com/v1/tracks/3xHM0KckpQ6duQ2NNcY4LM,https://api.spotify.com/v1/audio-analysis/3xHM0KckpQ6duQ2NNcY4LM,286485,4
0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,audio_features,36Zs84njjWZD3TGYE77WPC,spotify:track:36Zs84njjWZD3TGYE77WPC,https://api.spotify.com/v1/tracks/36Zs84njjWZD3TGYE77WPC,https://api.spotify.com/v1/audio-analysis/36Zs84njjWZD3TGYE77WPC,319560,4
0.516,0.442,2,-10.646,0,0.0312,0.344,0.14,0.0931,0.382,140.03,audio_features,2cREhTa6hDwqqzQrGy4oPP,spotify:track:2cREhTa6hDwqqzQrGy4oPP,https://api.spotify.com/v1/tracks/2cREhTa6hDwqqzQrGy4oPP,https://api.spotify.com/v1/audio-analysis/2cREhTa6hDwqqzQrGy4oPP,254107,4
0.386,0.629,10,-5.281,1,0.0379,0.73,0,0.168,0.535,136.775,audio_features,3N22eRNxCqUIFe6fIonFnZ,spotify:track:3N22eRNxCqUIFe6fIonFnZ,https://api.spotify.com/v1/tracks/3N22eRNxCqUIFe6fIonFnZ,https://api.spotify.com/v1/audio-analysis/3N22eRNxCqUIFe6fIonFnZ,179427,3
